,value,component,exp,Time
1,1.483358503896981e-05,flux-divg,stable,2000-01-01 05:00:00
2,0.0005635012006156055,flux-divg,stable,2000-01-01 05:00:00
3,0.000878342408771756,flux-divg,stable,2000-01-01 05:00:00
4,0.0009151332150229923,flux-divg,stable,2000-01-01 05:00:00
5,0.0011086475449574144,flux-divg,stable,2000-01-01 05:00:00
6,0.00130541467594195,flux-divg,stable,2000-01-01 05:00:00
7,0.0016387983027590979,flux-divg,stable,2000-01-01 05:00:00
8,0.0009368300812153878,flux-divg,stable,2000-01-01 05:00:00
9,0.0009446702865407437,flux-divg,stable,2000-01-01 05:00:00
10,0.0006743536299693433,flux-divg,stable,2000-01-01 05:00:00
11,0.0002179172100598299,flux-divg,stable,2000-01-01 05:00:00
12,0.0005083804166769679,flux-divg,stable,2000-01-01 05:00:00
13,0.0007894461020940466,flux-divg,stable,2000-01-01 05:00:00
14,0.0008440627530254895,flux-divg,stable,2000-01-01 05:00:00
15,0.000901842122138301,flux-divg,stable,2000-01-01 05:00:00
16,0.0008162535075899924,flux-divg,stable,2000-01-01 05:00:00
17,0.0003978416114517406,flux-divg,stable,2000-01-01 05:00:00
18,-0.00014911675344539597,flux-divg,stable,2000-01-01 05:00:00
19,0.00043966449592686905,flux-divg,stable,2000-01-01 05:00:00
20,0.00016963085850582845,flux-divg,stable,2000-01-01 05:00:00
21,0.00033191997190065026,flux-divg,stable,2000-01-01 05:00:00
22,0.00016664964844908902,flux-divg,stable,2000-01-01 05:00:00
23,-2.4702818182450293e-05,flux-divg,stable,2000-01-01 05:00:00
24,8.756137461601931e-05,flux-divg,stable,2000-01-01 05:00:00
25,0.0003563250626189799,flux-divg,stable,2000-01-01 05:00:00
26,-0.0002567200817639315,flux-divg,stable,2000-01-01 05:00:00
27,-4.964897010899794e-05,flux-divg,stable,2000-01-01 05:00:00
28,-0.00042574560286123543,flux-divg,stable,2000-01-01 05:00:00
29,-0.00022572416522834875,flux-divg,stable,2000-01-01 05:00:00
30,0.00013112993843947786,flux-divg,stable,2000-01-01 05:00:00
31,-0.00016140661191336715,flux-divg,stable,2000-01-01 05:00:00
32,-0.0002761146750631212,flux-divg,stable,2000-01-01 05:00:00
33,-0.00046818731211408784,flux-divg,stable,2000-01-01 05:00:00
34,-0.00045367577758016465,flux-divg,stable,2000-01-01 05:00:00
35,-0.000521610323749011,flux-divg,stable,2000-01-01 05:00:00
36,-0.0004731760855566097,flux-divg,stable,2000-01-01 05:00:00
37,-0.00033327292828620237,flux-divg,stable,2000-01-01 05:00:00
38,-0.00048457501761520964,flux-divg,stable,2000-01-01 05:00:00
39,-0.00020407150606565838,flux-divg,stable,2000-01-01 05:00:00
40,-0.0005088365030892288,flux-divg,stable,2000-01-01 05:00:00
41,-0.0007746313742142689,flux-divg,stable,2000-01-01 05:00:00
42,-0.0002305000487460366,flux-divg,stable,2000-01-01 05:00:00
43,-0.0005125753842124456,flux-divg,stable,2000-01-01 05:00:00
44,-0.0006044656275495697,flux-divg,stable,2000-01-01 05:00:00
45,-0.0009342677722399748,flux-divg,stable,2000-01-01 05:00:00
46,-0.001363356305858757,flux-divg,stable,2000-01-01 05:00:00
47,-0.0011924872251100175,flux-divg,stable,2000-01-01 05:00:00
48,-0.0011316363728197314,flux-divg,stable,2000-01-01 05:00:00
0,0.0,x-mom,neutstab,2000-01-01 05:00:00
1,-0.00103718601167202,x-mom,neutstab,2000-01-01 05:00:00
2,-0.018833313137292862,x-mom,neutstab,2000-01-01 05:00:00
3,-0.22393660247325897,x-mom,neutstab,2000-01-01 05:00:00
4,-7.7291178703308105,x-mom,neutstab,2000-01-01 05:00:00
5,21.893346786499023,x-mom,neutstab,2000-01-01 05:00:00
6,-44.83707046508789,x-mom,neutstab,2000-01-01 05:00:00
7,-327.8446960449219,x-mom,neutstab,2000-01-01 05:00:00
8,233.8987579345703,x-mom,neutstab,2000-01-01 05:00:00
9,225.78997802734375,x-mom,neutstab,2000-01-01 05:00:00
10,-134.21514892578125,x-mom,neutstab,2000-01-01 05:00:00
11,-644.0897827148438,x-mom,neutstab,2000-01-01 05:00:00
12,-542.7034301757812,x-mom,neutstab,2000-01-01 05:00:00
13,-623.1722412109375,x-mom,neutstab,2000-01-01 05:00:00
14,-529.4820556640625,x-mom,neutstab,2000-01-01 05:00:00
15,-318.74505615234375,x-mom,neutstab,2000-01-01 05:00:00
16,-152.35787963867188,x-mom,neutstab,2000-01-01 05:00:00
17,-109.8456802368164,x-mom,neutstab,2000-01-01 05:00:00
18,202.98182678222656,x-mom,neutstab,2000-01-01 05:00:00
19,430.9544372558594,x-mom,neutstab,2000-01-01 05:00:00
20,-7.5437140464782715,x-mom,neutstab,2000-01-01 05:00:00
21,-324.3691711425781,x-mom,neutstab,2000-01-01 05:00:00
22,293.22406005859375,x-mom,neutstab,2000-01-01 05:00:00
23,229.3916473388672,x-mom,neutstab,2000-01-01 05:00:00
24,170.4813690185547,x-mom,neutstab,2000-01-01 05:00:00
25,259.7916259765625,x-mom,neutstab,2000-01-01 05:00:00
26,-47.42472457885742,x-mom,neutstab,2000-01-01 05:00:00
27,-564.2367553710938,x-mom,neutstab,2000-01-01 05:00:00
28,-227.34213256835938,x-mom,neutstab,2000-01-01 05:00:00
29,-187.7393798828125,x-mom,neutstab,2000-01-01 05:00:00
30,42.85898208618164,x-mom,neutstab,2000-01-01 05:00:00
31,-214.39515686035156,x-mom,neutstab,2000-01-01 05:00:00
32,-464.99481201171875,x-mom,neutstab,2000-01-01 05:00:00
33,-234.14405822753906,x-mom,neutstab,2000-01-01 05:00:00
34,-47.30074691772461,x-mom,neutstab,2000-01-01 05:00:00
35,-137.91305541992188,x-mom,neutstab,2000-01-01 05:00:00
36,678.3969116210938,x-mom,neutstab,2000-01-01 05:00:00
37,246.08436584472656,x-mom,neutstab,2000-01-01 05:00:00
38,221.84825134277344,x-mom,neutstab,2000-01-01 05:00:00
39,-32.5335578918457,x-mom,neutstab,2000-01-01 05:00:00
40,-48.1031494140625,x-mom,neutstab,2000-01-01 05:00:00
41,-373.82940673828125,x-mom,neutstab,2000-01-01 05:00:00
42,-327.509521484375,x-mom,neutstab,2000-01-01 05:00:00
43,-217.5691680908203,x-mom,neutstab,2000-01-01 05:00:00
44,-57.633033752441406,x-mom,neutstab,2000-01-01 05:00:00
45,-53.03702163696289,x-mom,neutstab,2000-01-01 05:00:00
46,-16.655643463134766,x-mom,neutstab,2000-01-01 05:00:00
47,319.49505615234375,x-mom,neutstab,2000-01-01 05:00:00
48,289.98492431640625,x-mom,neutstab,2000-01-01 05:00:00
0,0.0,y-mom,neutstab,2000-01-01 05:00:00
1,0.0021463888697326183,y-mom,neutstab,2000-01-01 05:00:00
2,-0.0010480909841135144,y-mom,neutstab,2000-01-01 05:00:00
3,-0.014331906102597713,y-mom,neutstab,2000-01-01 05:00:00
4,-0.27136263251304626,y-mom,neutstab,2000-01-01 05:00:00
5,-0.7599214911460876,y-mom,neutstab,2000-01-01 05:00:00
6,-33.748878479003906,y-mom,neutstab,2000-01-01 05:00:00
7,4.443253517150879,y-mom,neutstab,2000-01-01 05:00:00
8,24.640735626220703,y-mom,neutstab,2000-01-01 05:00:00
9,-51.417938232421875,y-mom,neutstab,2000-01-01 05:00:00
10,-29.827728271484375,y-mom,neutstab,2000-01-01 05:00:00
11,47.01984405517578,y-mom,neutstab,2000-01-01 05:00:00
12,7.863888263702393,y-mom,neutstab,2000-01-01 05:00:00
13,6.1124725341796875,y-mom,neutstab,2000-01-01 05:00:00
14,-41.6741943359375,y-mom,neutstab,2000-01-01 05:00:00
15,57.93089294433594,y-mom,neutstab,2000-01-01 05:00:00
16,-2.4308900833129883,y-mom,neutstab,2000-01-01 05:00:00
17,23.758806228637695,y-mom,neutstab,2000-01-01 05:00:00
18,9.85615062713623,y-mom,neutstab,2000-01-01 05:00:00
19,4.083637714385986,y-mom,neutstab,2000-01-01 05:00:00
20,59.912593841552734,y-mom,neutstab,2000-01-01 05:00:00
21,-46.36513137817383,y-mom,neutstab,2000-01-01 05:00:00
22,39.68659210205078,y-mom,neutstab,2000-01-01 05:00:00
23,-29.163148880004883,y-mom,neutstab,2000-01-01 05:00:00
24,-64.22705841064453,y-mom,neutstab,2000-01-01 05:00:00
25,-9.045915603637695,y-mom,neutstab,2000-01-01 05:00:00
26,-43.43349075317383,y-mom,neutstab,2000-01-01 05:00:00
27,32.122798919677734,y-mom,neutstab,2000-01-01 05:00:00
28,21.171499252319336,y-mom,neutstab,2000-01-01 05:00:00
29,-41.769248962402344,y-mom,neutstab,2000-01-01 05:00:00
30,23.295928955078125,y-mom,neutstab,2000-01-01 05:00:00
31,-23.448152542114258,y-mom,neutstab,2000-01-01 05:00:00
32,-53.302085876464844,y-mom,neutstab,2000-01-01 05:00:00
33,-19.485477447509766,y-mom,neutstab,2000-01-01 05:00:00
34,-34.6339111328125,y-mom,neutstab,2000-01-01 05:00:00
35,-28.363628387451172,y-mom,neutstab,2000-01-01 05:00:00
36,52.04277038574219,y-mom,neutstab,2000-01-01 05:00:00
37,30.502960205078125,y-mom,neutstab,2000-01-01 05:00:00
38,44.26971435546875,y-mom,neutstab,2000-01-01 05:00:00
39,-17.166805267333984,y-mom,neutstab,2000-01-01 05:00:00
40,10.47877311706543,y-mom,neutstab,2000-01-01 05:00:00
41,-11.946134567260742,y-mom,neutstab,2000-01-01 05:00:00
42,14.236136436462402,y-mom,neutstab,2000-01-01 05:00:00
43,39.792152404785156,y-mom,neutstab,2000-01-01 05:00:00
44,-12.50623607635498,y-mom,neutstab,2000-01-01 05:00:00
45,-47.10051727294922,y-mom,neutstab,2000-01-01 05:00:00
46,14.765636444091797,y-mom,neutstab,2000-01-01 05:00:00
47,-9.972328186035156,y-mom,neutstab,2000-01-01 05:00:00
48,-35.79354476928711,y-mom,neutstab,2000-01-01 05:00:00
0,38.31125148338607,z-mom,neutstab,2000-01-01 05:00:00
1,75.25660601265822,z-mom,neutstab,2000-01-01 05:00:00
2,173.48303006329115,z-mom,neutstab,2000-01-01 05:00:00
3,122.36337025316456,z-mom,neutstab,2000-01-01 05:00:00
4,168.16785996835443,z-mom,neutstab,2000-01-01 05:00:00
5,219.46083860759492,z-mom,neutstab,2000-01-01 05:00:00
6,124.11553599683545,z-mom,neutstab,2000-01-01 05:00:00
7,-46.710447982594935,z-mom,neutstab,2000-01-01 05:00:00
8,-187.13306962025317,z-mom,neutstab,2000-01-01 05:00:00
9,-173.87490110759492,z-mom,neutstab,2000-01-01 05:00:00
10,214.60027689873417,z-mom,neutstab,2000-01-01 05:00:00
11,13.760492484177215,z-mom,neutstab,2000-01-01 05:00:00
12,-159.66272745253164,z-mom,neutstab,2000-01-01 05:00:00
13,-18.00988924050633,z-mom,neutstab,2000-01-01 05:00:00
14,-211.50652689873417,z-mom,neutstab,2000-01-01 05:00:00
15,-38.76103144778481,z-mom,neutstab,2000-01-01 05:00:00
16,-113.72582080696202,z-mom,neutstab,2000-01-01 05:00:00
17,-70.40528085443037,z-mom,neutstab,2000-01-01 05:00:00
18,-68.83572982594937,z-mom,neutstab,2000-01-01 05:00:00
19,17.983158623417722,z-mom,neutstab,2000-01-01 05:00:00
20,-142.33557159810127,z-mom,neutstab,2000-01-01 05:00:00
21,-43.20352056962025,z-mom,neutstab,2000-01-01 05:00:00
22,-221.8707674050633,z-mom,neutstab,2000-01-01 05:00:00
23,-237.59402689873417,z-mom,neutstab,2000-01-01 05:00:00
24,-216.12300237341773,z-mom,neutstab,2000-01-01 05:00:00
25,92.03494857594937,z-mom,neutstab,2000-01-01 05:00:00
26,-86.2107693829114,z-mom,neutstab,2000-01-01 05:00:00
27,-52.55576542721519,z-mom,neutstab,2000-01-01 05:00:00
28,-245.58026107594938,z-mom,neutstab,2000-01-01 05:00:00
29,-121.80107792721519,z-mom,neutstab,2000-01-01 05:00:00
30,-157.40288765822785,z-mom,neutstab,2000-01-01 05:00:00
31,-194.50504351265823,z-mom,neutstab,2000-01-01 05:00:00
32,-129.0728045886076,z-mom,neutstab,2000-01-01 05:00:00
33,165.43008306962025,z-mom,neutstab,2000-01-01 05:00:00
34,117.5929588607595,z-mom,neutstab,2000-01-01 05:00:00
35,-63.95507318037975,z-mom,neutstab,2000-01-01 05:00:00
36,-163.38493868670886,z-mom,neutstab,2000-01-01 05:00:00
37,-161.02494066455696,z-mom,neutstab,2000-01-01 05:00:00
38,-233.4534612341772,z-mom,neutstab,2000-01-01 05:00:00
39,-173.94195015822785,z-mom,neutstab,2000-01-01 05:00:00
40,-132.14123813291138,z-mom,neutstab,2000-01-01 05:00:00
41,-74.48259493670886,z-mom,neutstab,2000-01-01 05:00:00
42,-162.0037381329114,z-mom,neutstab,2000-01-01 05:00:00
43,-81.19771558544304,z-mom,neutstab,2000-01-01 05:00:00
44,-279.21979825949364,z-mom,neutstab,2000-01-01 05:00:00
45,-355.40589398734176,z-mom,neutstab,2000-01-01 05:00:00
46,-201.89707278481012,z-mom,neutstab,2000-01-01 05:00:00
47,-226.98395965189874,z-mom,neutstab,2000-01-01 05:00:00
48,-309.8485759493671,z-mom,neutstab,2000-01-01 05:00:00
0,0.0,x-press,neutstab,2000-01-01 05:00:00
1,-1.2372948887673374e-08,x-press,neutstab,2000-01-01 05:00:00
2,4.637878191715572e-06,x-press,neutstab,2000-01-01 05:00:00
3,-5.845862688147463e-06,x-press,neutstab,2000-01-01 05:00:00
4,-8.86386915226467e-05,x-press,neutstab,2000-01-01 05:00:00
5,8.710380643606186e-05,x-press,neutstab,2000-01-01 05:00:00
6,-0.0007910388521850109,x-press,neutstab,2000-01-01 05:00:00
7,-0.001983000198379159,x-press,neutstab,2000-01-01 05:00:00
8,-3.2762097816885216e-06,x-press,neutstab,2000-01-01 05:00:00
9,-7.664741133339703e-05,x-press,neutstab,2000-01-01 05:00:00
10,-0.00027529930230230093,x-press,neutstab,2000-01-01 05:00:00
11,0.0006652743904851377,x-press,neutstab,2000-01-01 05:00:00
12,0.0002370188885834068,x-press,neutstab,2000-01-01 05:00:00
13,-1.5524063201155514e-05,x-press,neutstab,2000-01-01 05:00:00
14,-0.00012342474656179547,x-press,neutstab,2000-01-01 05:00:00
15,-0.00015465584874618798,x-press,neutstab,2000-01-01 05:00:00
16,0.0001937633060151711,x-press,neutstab,2000-01-01 05:00:00
17,0.0003607946273405105,x-press,neutstab,2000-01-01 05:00:00
18,0.0005823597894050181,x-press,neutstab,2000-01-01 05:00:00
19,-0.00011664830526569858,x-press,neutstab,2000-01-01 05:00:00
20,-0.00019478178001008928,x-press,neutstab,2000-01-01 05:00:00
21,0.000634687312413007,x-press,neutstab,2000-01-01 05:00:00
22,0.00030745056574232876,x-press,neutstab,2000-01-01 05:00:00
23,0.00034981599310413003,x-press,neutstab,2000-01-01 05:00:00
24,0.0007623253623023629,x-press,neutstab,2000-01-01 05:00:00
25,-0.00015278297360055149,x-press,neutstab,2000-01-01 05:00:00
26,-0.0003063565236516297,x-press,neutstab,2000-01-01 05:00:00
27,-0.0010478589683771133,x-press,neutstab,2000-01-01 05:00:00
28,-0.0020062848925590515,x-press,neutstab,2000-01-01 05:00:00
29,-0.0012476707343012094,x-press,neutstab,2000-01-01 05:00:00
30,0.0001744941546348855,x-press,neutstab,2000-01-01 05:00:00
31,0.0009544286876916885,x-press,neutstab,2000-01-01 05:00:00
32,0.00013016536831855774,x-press,neutstab,2000-01-01 05:00:00
33,-7.674900552956387e-05,x-press,neutstab,2000-01-01 05:00:00
34,0.0012089078081771731,x-press,neutstab,2000-01-01 05:00:00
35,0.0006073946715332568,x-press,neutstab,2000-01-01 05:00:00
36,0.001855996553786099,x-press,neutstab,2000-01-01 05:00:00
37,0.0009864679304882884,x-press,neutstab,2000-01-01 05:00:00
38,0.0005332785076461732,x-press,neutstab,2000-01-01 05:00:00
39,0.0012814883375540376,x-press,neutstab,2000-01-01 05:00:00
40,0.0009069858933798969,x-press,neutstab,2000-01-01 05:00:00
41,0.00039109124918468297,x-press,neutstab,2000-01-01 05:00:00
42,-0.0002078403631458059,x-press,neutstab,2000-01-01 05:00:00
43,0.001350053702481091,x-press,neutstab,2000-01-01 05:00:00
44,0.0007854723371565342,x-press,neutstab,2000-01-01 05:00:00
45,0.0005459705134853721,x-press,neutstab,2000-01-01 05:00:00
46,-3.903580363839865e-05,x-press,neutstab,2000-01-01 05:00:00
47,-0.00011942700075451285,x-press,neutstab,2000-01-01 05:00:00
48,-9.128780220635235e-05,x-press,neutstab,2000-01-01 05:00:00
0,-0.0,flux-divg,neutstab,2000-01-01 05:00:00
1,4.699457868745149e-06,flux-divg,neutstab,2000-01-01 05:00:00
2,0.0006504974210714991,flux-divg,neutstab,2000-01-01 05:00:00
3,0.0007891469602946986,flux-divg,neutstab,2000-01-01 05:00:00
4,0.0008944301170638846,flux-divg,neutstab,2000-01-01 05:00:00
5,0.0012023772111723697,flux-divg,neutstab,2000-01-01 05:00:00
6,0.0008572813627991502,flux-divg,neutstab,2000-01-01 05:00:00
7,0.0008259640502929688,flux-divg,neutstab,2000-01-01 05:00:00
8,-0.0001528849695905854,flux-divg,neutstab,2000-01-01 05:00:00
9,-0.0008678434425064279,flux-divg,neutstab,2000-01-01 05:00:00
10,-0.00029481863287430745,flux-divg,neutstab,2000-01-01 05:00:00
11,-0.000982766414594047,flux-divg,neutstab,2000-01-01 05:00:00
12,-0.0009749052912072291,flux-divg,neutstab,2000-01-01 05:00:00
13,0.00020941861695881125,flux-divg,neutstab,2000-01-01 05:00:00
14,-0.00013290680704237533,flux-divg,neutstab,2000-01-01 05:00:00
15,-0.0007404753054848202,flux-divg,neutstab,2000-01-01 05:00:00
16,0.00026727216889586635,flux-divg,neutstab,2000-01-01 05:00:00
17,-0.0004975099819521365,flux-divg,neutstab,2000-01-01 05:00:00
18,-0.0014659996592847606,flux-divg,neutstab,2000-01-01 05:00:00
19,-0.0006934273403505733,flux-divg,neutstab,2000-01-01 05:00:00
20,-0.0009594944009901604,flux-divg,neutstab,2000-01-01 05:00:00
21,-0.00018686337434792798,flux-divg,neutstab,2000-01-01 05:00:00
22,-0.000390434786639636,flux-divg,neutstab,2000-01-01 05:00:00
23,0.0002684018098855321,flux-divg,neutstab,2000-01-01 05:00:00
24,-2.225239041485372e-05,flux-divg,neutstab,2000-01-01 05:00:00
25,0.00029852014469194986,flux-divg,neutstab,2000-01-01 05:00:00
26,-0.0002945623470258112,flux-divg,neutstab,2000-01-01 05:00:00
27,0.0006440903482557854,flux-divg,neutstab,2000-01-01 05:00:00
28,0.00011654351343082459,flux-divg,neutstab,2000-01-01 05:00:00
29,-0.0003177293260791636,flux-divg,neutstab,2000-01-01 05:00:00
30,-0.00017951447498949235,flux-divg,neutstab,2000-01-01 05:00:00
31,-7.871594006502214e-05,flux-divg,neutstab,2000-01-01 05:00:00
32,-0.001684401971358287,flux-divg,neutstab,2000-01-01 05:00:00
33,0.0005628163726420344,flux-divg,neutstab,2000-01-01 05:00:00
34,0.00048354090437104433,flux-divg,neutstab,2000-01-01 05:00:00
35,0.00037853424844862537,flux-divg,neutstab,2000-01-01 05:00:00
36,0.00028968700553797476,flux-divg,neutstab,2000-01-01 05:00:00
37,-0.0011084176442592954,flux-divg,neutstab,2000-01-01 05:00:00
38,-0.00021857195504104032,flux-divg,neutstab,2000-01-01 05:00:00
39,9.197566551498215e-05,flux-divg,neutstab,2000-01-01 05:00:00
40,0.0003432499559619759,flux-divg,neutstab,2000-01-01 05:00:00
41,0.0001584416642973694,flux-divg,neutstab,2000-01-01 05:00:00
42,-0.00120767627957501,flux-divg,neutstab,2000-01-01 05:00:00
43,-0.0014042881562438198,flux-divg,neutstab,2000-01-01 05:00:00
44,-0.000874063689799248,flux-divg,neutstab,2000-01-01 05:00:00
45,-0.0008471299280094198,flux-divg,neutstab,2000-01-01 05:00:00
46,-0.0004008477899092666,flux-divg,neutstab,2000-01-01 05:00:00
47,-0.00044803713255290754,flux-divg,neutstab,2000-01-01 05:00:00
48,-0.0013484752452222605,flux-divg,neutstab,2000-01-01 05:00:00
0,0.0,x-mom,logT,2000-01-01 05:00:00
1,0.025847148150205612,x-mom,logT,2000-01-01 05:00:00
2,0.3646165430545807,x-mom,logT,2000-01-01 05:00:00
3,1.318010926246643,x-mom,logT,2000-01-01 05:00:00
4,-2.013162612915039,x-mom,logT,2000-01-01 05:00:00
5,-4.387530326843262,x-mom,logT,2000-01-01 05:00:00
6,-37.24821853637695,x-mom,logT,2000-01-01 05:00:00
7,-107.42472839355469,x-mom,logT,2000-01-01 05:00:00
8,-153.7088623046875,x-mom,logT,2000-01-01 05:00:00
9,159.98634338378906,x-mom,logT,2000-01-01 05:00:00
10,163.18211364746094,x-mom,logT,2000-01-01 05:00:00
11,140.3399658203125,x-mom,logT,2000-01-01 05:00:00
12,-32.19235610961914,x-mom,logT,2000-01-01 05:00:00
13,-40.16801071166992,x-mom,logT,2000-01-01 05:00:00
14,126.88969421386719,x-mom,logT,2000-01-01 05:00:00
15,54.1651725769043,x-mom,logT,2000-01-01 05:00:00
16,-77.95674896240234,x-mom,logT,2000-01-01 05:00:00
17,-332.14599609375,x-mom,logT,2000-01-01 05:00:00
18,343.8383483886719,x-mom,logT,2000-01-01 05:00:00
19,290.9990539550781,x-mom,logT,2000-01-01 05:00:00
20,223.96633911132812,x-mom,logT,2000-01-01 05:00:00
21,-112.3339614868164,x-mom,logT,2000-01-01 05:00:00
22,91.46829223632812,x-mom,logT,2000-01-01 05:00:00
23,-277.89178466796875,x-mom,logT,2000-01-01 05:00:00
24,-248.67550659179688,x-mom,logT,2000-01-01 05:00:00
25,-139.78533935546875,x-mom,logT,2000-01-01 05:00:00
26,58.268104553222656,x-mom,logT,2000-01-01 05:00:00
27,242.7195587158203,x-mom,logT,2000-01-01 05:00:00
28,445.6039733886719,x-mom,logT,2000-01-01 05:00:00
29,246.1449432373047,x-mom,logT,2000-01-01 05:00:00
30,207.470947265625,x-mom,logT,2000-01-01 05:00:00
31,86.64274597167969,x-mom,logT,2000-01-01 05:00:00
32,61.535240173339844,x-mom,logT,2000-01-01 05:00:00
33,517.8191528320312,x-mom,logT,2000-01-01 05:00:00
34,637.7557983398438,x-mom,logT,2000-01-01 05:00:00
35,337.9723205566406,x-mom,logT,2000-01-01 05:00:00
36,987.59521484375,x-mom,logT,2000-01-01 05:00:00
37,880.8295288085938,x-mom,logT,2000-01-01 05:00:00
38,-96.28535461425781,x-mom,logT,2000-01-01 05:00:00
39,-1127.73046875,x-mom,logT,2000-01-01 05:00:00
40,-1768.980712890625,x-mom,logT,2000-01-01 05:00:00
41,-1476.2308349609375,x-mom,logT,2000-01-01 05:00:00
42,-1116.2999267578125,x-mom,logT,2000-01-01 05:00:00
43,-603.9395141601562,x-mom,logT,2000-01-01 05:00:00
44,322.7706604003906,x-mom,logT,2000-01-01 05:00:00
45,376.9320373535156,x-mom,logT,2000-01-01 05:00:00
46,615.4419555664062,x-mom,logT,2000-01-01 05:00:00
47,597.450439453125,x-mom,logT,2000-01-01 05:00:00
48,140.55783081054688,x-mom,logT,2000-01-01 05:00:00
0,0.0,y-mom,logT,2000-01-01 05:00:00
1,0.0059700533747673035,y-mom,logT,2000-01-01 05:00:00
2,0.015611719340085983,y-mom,logT,2000-01-01 05:00:00
3,0.011471280828118324,y-mom,logT,2000-01-01 05:00:00
4,0.008666143752634525,y-mom,logT,2000-01-01 05:00:00
5,-0.009171765297651291,y-mom,logT,2000-01-01 05:00:00
6,0.004274878650903702,y-mom,logT,2000-01-01 05:00:00
7,-0.20983083546161652,y-mom,logT,2000-01-01 05:00:00
8,-0.11677855253219604,y-mom,logT,2000-01-01 05:00:00
9,-6.755410194396973,y-mom,logT,2000-01-01 05:00:00
10,0.6836519241333008,y-mom,logT,2000-01-01 05:00:00
11,-0.5028848052024841,y-mom,logT,2000-01-01 05:00:00
12,11.229764938354492,y-mom,logT,2000-01-01 05:00:00
13,15.109357833862305,y-mom,logT,2000-01-01 05:00:00
14,37.25657653808594,y-mom,logT,2000-01-01 05:00:00
15,-57.61812210083008,y-mom,logT,2000-01-01 05:00:00
16,-60.097312927246094,y-mom,logT,2000-01-01 05:00:00
17,-0.11104004085063934,y-mom,logT,2000-01-01 05:00:00
18,42.00409698486328,y-mom,logT,2000-01-01 05:00:00
19,0.3629707098007202,y-mom,logT,2000-01-01 05:00:00
20,-35.192710876464844,y-mom,logT,2000-01-01 05:00:00
21,-11.189562797546387,y-mom,logT,2000-01-01 05:00:00
22,52.46431350708008,y-mom,logT,2000-01-01 05:00:00
23,7.292020320892334,y-mom,logT,2000-01-01 05:00:00
24,-95.826171875,y-mom,logT,2000-01-01 05:00:00
25,66.00714111328125,y-mom,logT,2000-01-01 05:00:00
26,32.269813537597656,y-mom,logT,2000-01-01 05:00:00
27,-23.990758895874023,y-mom,logT,2000-01-01 05:00:00
28,-0.5015292763710022,y-mom,logT,2000-01-01 05:00:00
29,-24.11790657043457,y-mom,logT,2000-01-01 05:00:00
30,98.07159423828125,y-mom,logT,2000-01-01 05:00:00
31,104.41960906982422,y-mom,logT,2000-01-01 05:00:00
32,-73.24908447265625,y-mom,logT,2000-01-01 05:00:00
33,-52.162200927734375,y-mom,logT,2000-01-01 05:00:00
34,-27.276084899902344,y-mom,logT,2000-01-01 05:00:00
35,30.11286735534668,y-mom,logT,2000-01-01 05:00:00
36,3.0426299571990967,y-mom,logT,2000-01-01 05:00:00
37,16.87301254272461,y-mom,logT,2000-01-01 05:00:00
38,100.71452331542969,y-mom,logT,2000-01-01 05:00:00
39,45.44839859008789,y-mom,logT,2000-01-01 05:00:00
40,-74.0951919555664,y-mom,logT,2000-01-01 05:00:00
41,-4.147207736968994,y-mom,logT,2000-01-01 05:00:00
42,4.101563453674316,y-mom,logT,2000-01-01 05:00:00
43,-93.66616821289062,y-mom,logT,2000-01-01 05:00:00
44,70.43726348876953,y-mom,logT,2000-01-01 05:00:00
45,40.16315841674805,y-mom,logT,2000-01-01 05:00:00
46,75.31520080566406,y-mom,logT,2000-01-01 05:00:00
47,-137.84461975097656,y-mom,logT,2000-01-01 05:00:00
48,-229.0241241455078,y-mom,logT,2000-01-01 05:00:00
0,39.780132515822785,z-mom,logT,2000-01-01 05:00:00
1,129.00901898734176,z-mom,logT,2000-01-01 05:00:00
2,151.78698575949366,z-mom,logT,2000-01-01 05:00:00
3,191.9898338607595,z-mom,logT,2000-01-01 05:00:00
4,258.76180775316453,z-mom,logT,2000-01-01 05:00:00
5,279.45755537974685,z-mom,logT,2000-01-01 05:00:00
6,315.6570806962025,z-mom,logT,2000-01-01 05:00:00
7,315.8133702531646,z-mom,logT,2000-01-01 05:00:00
8,341.88694620253165,z-mom,logT,2000-01-01 05:00:00
9,329.7974881329114,z-mom,logT,2000-01-01 05:00:00
10,346.390585443038,z-mom,logT,2000-01-01 05:00:00
11,296.19679588607596,z-mom,logT,2000-01-01 05:00:00
12,323.8595332278481,z-mom,logT,2000-01-01 05:00:00
13,329.45897943037977,z-mom,logT,2000-01-01 05:00:00
14,452.9538765822785,z-mom,logT,2000-01-01 05:00:00
15,146.15439082278482,z-mom,logT,2000-01-01 05:00:00
16,231.62068829113923,z-mom,logT,2000-01-01 05:00:00
17,268.96602056962024,z-mom,logT,2000-01-01 05:00:00
18,345.85981012658226,z-mom,logT,2000-01-01 05:00:00
19,364.6094541139241,z-mom,logT,2000-01-01 05:00:00
20,290.0364121835443,z-mom,logT,2000-01-01 05:00:00
21,89.00990901898734,z-mom,logT,2000-01-01 05:00:00
22,190.9629746835443,z-mom,logT,2000-01-01 05:00:00
23,184.56052215189874,z-mom,logT,2000-01-01 05:00:00
24,197.00221518987343,z-mom,logT,2000-01-01 05:00:00
25,343.60102848101263,z-mom,logT,2000-01-01 05:00:00
